session_id,target
1,0.002341551541830332
2,2.0443406122529288e-08
3,4.095316852884864e-08
4,1.2418757067640991e-07
5,1.401505804689086e-05
6,0.00045973222291529416
7,0.0014215698979087245
8,0.0002940409347538247
9,0.00029655486697903173
10,0.02447548331489565
11,3.923302464273178e-05
12,7.152725664215252e-05
13,0.0005074774716748561
14,0.5950567508047804
15,4.2197548884444104e-05
16,0.0022998524937495133
17,0.004669992408684774
18,2.5079889691490996e-05
19,0.0005485408892883144
20,5.946689947021487e-07
21,0.08160745559224095
22,2.0699443060152387e-07
23,3.7768147841992834e-05
24,0.0004718424509924565
25,0.012026914478602074
26,3.047116571147028e-08
27,0.0008825060416883677
28,3.62278839988694e-07
29,0.008148682902275025
30,0.0001144407253596764
31,0.018075139358298846
32,0.044618169578876106
33,0.000728951715050283
34,2.4953099307132895e-07
35,0.004848881261331872
36,0.0003042922814051142
37,2.53734470988405e-08
38,3.7821562965505115e-08
39,0.0001144407253596764
40,2.274282701502309e-05
41,0.0003402305063433165
42,0.005865021489522536
43,4.57956953782052e-06
44,4.58102327072208e-06
45,0.24524724813753304
46,1.0163309806435762e-05
47,0.00633218619510162
48,0.0006860283213300054
49,1.8032895873211816e-05
50,1.4776389723360204e-05
51,2.309091303794542e-07
52,4.751684467079493e-06
53,0.019688157015477107
54,6.758245811517278e-05
55,3.172432989574304e-05
56,0.0014211311525219872
57,2.224938770977876e-06
58,5.445170547919674e-05
59,1.0802825608161514e-05
60,1.0392683073260154e-05
61,1.726003656959863e-05
62,0.005057983775143056
63,3.4253380537075516e-05
64,0.00010586421878297813
65,7.603460561917616e-06
66,4.2606100052941403e-07
67,0.0009824698932334429
68,3.6142457817043865e-05
69,0.1163697233865427
70,0.00031906539986826507
71,9.58669252979321e-05
72,1.0802825608161514e-05
73,0.010886342069459218
74,2.0443406122529288e-08
75,3.370861808062696e-05
76,6.077129319069296e-05
77,0.0003791297885665224
78,0.0007176130342586525
79,1.1210657864612721e-05
80,0.0003015081032116198
81,3.078353819224239e-05
82,9.375509427493196e-05
83,6.393951373455029e-08
84,0.8895018458491344
85,5.316683408101335e-06
86,1.0642961817658164e-06
87,0.001729377306748573
88,0.00043368567945540953
89,0.000608482828128659
90,0.05917209118603329
91,0.00019252151032150732
92,3.247069722055943e-06
93,0.020254412866761076
94,0.0005452607531741375
95,0.019793794720204667
96,1.2504744438069977e-07
97,0.00012474748044696471
98,9.509312650762625e-05
99,4.9098099580947766e-05
100,0.0002356545836887626
101,0.001510465875737982
102,0.04035974597606508
103,0.0032263121245614894
104,0.0014306934341148866
105,7.000088638116532e-06
106,0.00015376523947151213
107,0.000834830186720808
108,4.852669316281511e-06
109,4.5076464383292034e-05
110,9.800269402940819e-05
111,0.00010591219116873264
112,2.5546667910839186e-07
113,0.010752811077266505
114,8.795736248447125e-06
115,0.00011747179983166128
116,4.47697070968482e-05
117,0.0013405293280508055
118,0.0005684930820620277
119,2.61124550033967e-06
120,0.00018337968846217215
121,4.325679992332859e-05
122,0.0001144407253596764
123,0.00015958060834785358
124,2.8925445808838905e-06
125,0.0032632480014672272
126,8.942282089871221e-07
127,1.583311725820371e-08
128,0.0007220019235919434
129,0.0008010948139804844
130,0.0020201435257597017
131,0.05228050213265876
132,0.0014215698979087245
133,0.0008885929804970737
134,1.6994755588649679e-06
135,7.349215984344657e-06
136,0.00010782947142443345
137,0.0005565353185620659
138,0.0010818323380623381
139,2.2324800376357615e-06
140,0.0016066258605196098
141,1.0660259914100683e-08
142,0.0006569967768396827
143,0.00034743044119794756
144,0.0017789135061719414
145,2.0443406122529288e-08
146,0.005751183273343181
147,0.0007843810304243332
148,0.000890869712616541
149,0.000869747243899331
150,0.023166374961406645
151,2.4981728785370965e-06
152,0.0030044521156572935
153,0.004235962090584815
154,0.004642355518617104
155,2.32364060234727e-05
156,8.873972175199924e-05
157,0.00013266473858611146
158,0.00010782947142443345
159,1.9727868850240415e-06
160,0.0001144407253596764
161,0.0005565849621501532
162,8.58382119534519e-05
163,5.658933718558446e-05
164,0.0010768192999229468
165,3.117990652350177e-07
166,3.415559534390401e-05
167,0.002669332331153122
168,0.0008742688959022159
169,0.0008170565381249746
170,0.00021699134092887124
171,0.0014252735943019771
172,1.1622516617542004e-05
173,5.237680136353025e-05
174,1.6314258663868692e-05
175,0.5017877881023913
176,0.0009103857886456616
177,0.006688576827263724
178,3.047510586161654e-07
179,2.6985727458229546e-05
180,8.974271114014115e-05
181,0.0011731979567400652
182,0.022958781406163416
183,0.00022918379143776384
184,7.856504537166287e-06
185,0.00030734724174895275
186,4.5373156512407276e-05
187,2.2593445912682547e-06
188,1.2940317048015825e-06
189,0.0012124258306343849
190,1.2185651719340234e-05
191,0.0008186686472826387
192,0.0002362976059342706
193,0.0008341755195691366
194,0.025842748558282624
195,0.00046986560220123883
196,1.2241209148743704e-08
197,0.0003747617052184621
198,0.0014776443298179607
199,0.0016126298763386134
200,9.927128072531833e-06
201,1.0163309806435762e-05
202,0.058689739297767114
203,1.0744729673224124e-06
204,0.0007296775511452822
205,0.006644631142881642
206,2.2433541464183412e-09
207,6.804615510364475e-05
208,0.03009469829622898
209,4.541030247516881e-06
210,0.0008628464828374039
211,3.6090140655508076e-05
212,0.0027127635934817637
213,4.1413270939102904e-05
214,0.004171846060451831
215,0.02968185792485934
216,0.0031060148074051773
217,0.007242149744778363
218,0.0008170565381249746
219,0.02305706071522743
220,0.0004050850187379505
221,0.00026693097791517773
222,0.0002242300598286966
223,0.0014336575267999449
224,0.0008170565381249746
225,0.04835371924727835
226,0.003539281185129079
227,0.0009087471734323564
228,4.812535864809012e-05
229,0.00021036734299289853
230,0.0007110740368071739
231,5.7650471657644e-06
232,5.2087557461691335e-05
233,6.241322149083936e-05
234,0.006615935969876162
235,1.3415575813632282e-05
236,0.004138265063353891
