session_id,target
1,0.002429864678836982
2,5.106002563526545e-09
3,1.8841919110362472e-08
4,3.001811973425626e-08
5,3.344001941910059e-05
6,0.0002914538366216833
7,0.0008029989431510646
8,0.0001664563347081618
9,0.0009129090083750089
10,0.10233146235577906
11,3.281270496497331e-05
12,8.671055212659355e-05
13,0.0004661133358549358
14,0.36252891060619313
15,5.995228523074452e-05
16,0.004606879253961181
17,0.015370440415742167
18,3.2389215621569256e-05
19,0.0010032470442869479
20,2.909356909319459e-07
21,0.061240871013186336
22,7.097409048217584e-08
23,3.070314704968671e-05
24,0.0003916518171994758
25,0.07188755539090774
26,5.791887943120538e-09
27,0.0007061413928245497
28,3.773497098615959e-07
29,0.014887982740423751
30,0.00013620105289119586
31,0.013172574182598634
32,0.04374591561694376
33,0.0007753448915988314
34,1.1606044917128974e-07
35,0.013170897760385391
36,0.0003349597868464818
37,6.486927775438812e-09
38,1.4641296123683644e-08
39,0.00013620105289119586
40,3.4332237276838195e-05
41,0.0005105778524995981
42,0.0013627316052315058
43,2.111314701735572e-06
44,1.387563819934321e-05
45,0.2312585692365278
46,9.922576707026009e-06
47,0.009607627453662242
48,0.0005811571129595518
49,2.5590576442611188e-05
50,1.131643021515062e-05
51,1.3365600116362069e-07
52,6.2723263450569725e-06
53,0.03574513314820884
54,0.00010057701423657308
55,6.410801593565235e-06
56,0.00204668256585781
57,1.698175801849634e-06
58,2.233282199010185e-05
59,1.779345715273782e-05
60,6.460226151307126e-06
61,1.0698463624908555e-05
62,0.0016172380067576153
63,1.8114366129555594e-05
64,3.359844042098361e-05
65,7.871290532673575e-06
66,1.2689608120230202e-07
67,0.0002171893834856962
68,0.0001688261290583866
69,0.09112626324358615
70,0.0001913408110774845
71,0.00032044390087140553
72,1.779345715273782e-05
73,0.03105846800363189
74,5.106002563526545e-09
75,2.8859492002302922e-05
76,0.00038073008922823024
77,0.0002349577470586212
78,0.0017855513427921085
79,7.952646646764289e-06
80,0.0001281366806831654
81,2.635466327840742e-05
82,5.415876266027014e-05
83,4.0322384136985006e-08
84,0.24552045538912282
85,1.453168211794414e-05
86,6.813856060966335e-07
87,0.0015024629558090358
88,0.0005995878643301974
89,0.000423516964858452
90,0.018351567890096086
